ONET_SOC_CODE,ELEMENT_ID,ELEMENT_NAME,SCALE_ID,CATEGORY,DATA_VALUE,N,STANDARD_ERROR,LOWER_CI_BOUND,UPPER_CI_BOUND,RECOMMEND_SUPPRESS,DATE,DOMAIN_SOURCE
11-2022.00,3.A.1,Related Work Experience,RW,10.0,8.7,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.1,Related Work Experience,RW,11.0,0.0,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.2,On-Site or In-Plant Training,PT,1.0,4.35,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.2,On-Site or In-Plant Training,PT,2.0,21.74,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.2,On-Site or In-Plant Training,PT,3.0,26.09,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.2,On-Site or In-Plant Training,PT,4.0,17.39,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.2,On-Site or In-Plant Training,PT,5.0,17.39,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.2,On-Site or In-Plant Training,PT,6.0,8.7,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.2,On-Site or In-Plant Training,PT,7.0,0.0,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.2,On-Site or In-Plant Training,PT,8.0,4.35,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.3,On-the-Job Training,OJ,1.0,0.0,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.3,On-the-Job Training,OJ,2.0,17.39,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.3,On-the-Job Training,OJ,3.0,26.09,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.3,On-the-Job Training,OJ,4.0,13.04,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.3,On-the-Job Training,OJ,5.0,30.43,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.3,On-the-Job Training,OJ,6.0,8.7,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.3,On-the-Job Training,OJ,7.0,4.35,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,23,,,,,07/2016,Occupational Expert
11-2022.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,23,,,,,07/2016,Occupational Expert
11-3012.00,2.D.1,Required Level of Education,RL,1.0,0.0,45,0.0,,,N,07/2017,Incumbent
11-3012.00,2.D.1,Required Level of Education,RL,2.0,33.56,45,14.3476,12.1309,64.8795,N,07/2017,Incumbent
11-3012.00,2.D.1,Required Level of Education,RL,3.0,13.16,45,6.1415,4.8797,30.9207,N,07/2017,Incumbent
11-3012.00,2.D.1,Required Level of Education,RL,4.0,13.18,45,6.4728,4.6284,32.1877,N,07/2017,Incumbent
11-3012.00,2.D.1,Required Level of Education,RL,5.0,11.84,45,5.3593,4.5551,27.4302,N,07/2017,Incumbent
11-3012.00,2.D.1,Required Level of Education,RL,6.0,24.28,45,8.7153,10.9819,45.4639,N,07/2017,Incumbent
11-3012.00,2.D.1,Required Level of Education,RL,7.0,0.0,45,0.0,,,N,07/2017,Incumbent
11-3012.00,2.D.1,Required Level of Education,RL,8.0,3.87,45,2.3439,1.1157,12.5372,N,07/2017,Incumbent
11-3012.00,2.D.1,Required Level of Education,RL,9.0,0.06,45,0.0617,0.0074,0.4795,N,07/2017,Incumbent
11-3012.00,2.D.1,Required Level of Education,RL,10.0,0.0,45,0.0,,,N,07/2017,Incumbent
11-3012.00,2.D.1,Required Level of Education,RL,11.0,0.06,45,0.0617,0.0074,0.4795,N,07/2017,Incumbent
11-3012.00,2.D.1,Required Level of Education,RL,12.0,0.0,45,0.0,,,N,07/2017,Incumbent
11-3012.00,3.A.1,Related Work Experience,RW,1.0,3.21,45,3.0126,0.4684,18.9605,N,07/2017,Incumbent
11-3012.00,3.A.1,Related Work Experience,RW,2.0,0.0,45,0.0,,,N,07/2017,Incumbent
11-3012.00,3.A.1,Related Work Experience,RW,3.0,0.0,45,0.0,,,N,07/2017,Incumbent
11-3012.00,3.A.1,Related Work Experience,RW,4.0,2.52,45,2.5493,0.3201,17.2819,N,07/2017,Incumbent
11-3012.00,3.A.1,Related Work Experience,RW,5.0,1.67,45,1.702,0.211,12.0426,N,07/2017,Incumbent
11-3012.00,3.A.1,Related Work Experience,RW,6.0,26.78,45,15.096,7.1916,63.3145,N,07/2017,Incumbent
11-3012.00,3.A.1,Related Work Experience,RW,7.0,31.24,45,9.5182,15.6865,52.6027,N,07/2017,Incumbent
11-3012.00,3.A.1,Related Work Experience,RW,8.0,21.73,45,9.0807,8.6498,44.8837,N,07/2017,Incumbent
11-3012.00,3.A.1,Related Work Experience,RW,9.0,6.92,45,3.8597,2.1732,19.9187,N,07/2017,Incumbent
11-3012.00,3.A.1,Related Work Experience,RW,10.0,5.02,45,3.2469,1.324,17.2509,N,07/2017,Incumbent
11-3012.00,3.A.1,Related Work Experience,RW,11.0,0.89,45,0.864,0.1264,6.0469,N,07/2017,Incumbent
11-3012.00,3.A.2,On-Site or In-Plant Training,PT,1.0,13.82,45,6.6191,4.9739,32.9549,N,07/2017,Incumbent
11-3012.00,3.A.2,On-Site or In-Plant Training,PT,2.0,14.5,45,7.1774,5.0125,35.2594,N,07/2017,Incumbent
11-3012.00,3.A.2,On-Site or In-Plant Training,PT,3.0,34.62,45,14.4451,12.7613,65.7075,N,07/2017,Incumbent
11-3012.00,3.A.2,On-Site or In-Plant Training,PT,4.0,13.03,45,7.3577,3.8904,35.6684,N,07/2017,Incumbent
11-3012.00,3.A.2,On-Site or In-Plant Training,PT,5.0,17.86,45,7.3313,7.3574,37.3154,N,07/2017,Incumbent
11-3012.00,3.A.2,On-Site or In-Plant Training,PT,6.0,3.39,45,2.4299,0.7806,13.5332,N,07/2017,Incumbent
11-3012.00,3.A.2,On-Site or In-Plant Training,PT,7.0,1.38,45,1.3902,0.1773,9.897,N,07/2017,Incumbent
11-3012.00,3.A.2,On-Site or In-Plant Training,PT,8.0,1.41,45,1.4403,0.1766,10.3523,N,07/2017,Incumbent
11-3012.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,45,0.0,,,N,07/2017,Incumbent
11-3012.00,3.A.3,On-the-Job Training,OJ,1.0,1.13,44,1.1112,0.154,7.8213,N,07/2017,Incumbent
11-3012.00,3.A.3,On-the-Job Training,OJ,2.0,15.92,44,5.9542,7.1656,31.7087,N,07/2017,Incumbent
11-3012.00,3.A.3,On-the-Job Training,OJ,3.0,48.28,44,12.6144,25.2085,72.1123,N,07/2017,Incumbent
11-3012.00,3.A.3,On-the-Job Training,OJ,4.0,15.8,44,6.0273,6.9953,31.8727,N,07/2017,Incumbent
11-3012.00,3.A.3,On-the-Job Training,OJ,5.0,11.87,44,5.024,4.8643,26.1872,N,07/2017,Incumbent
11-3012.00,3.A.3,On-the-Job Training,OJ,6.0,6.88,44,3.5742,2.3431,18.5399,N,07/2017,Incumbent
11-3012.00,3.A.3,On-the-Job Training,OJ,7.0,0.12,44,0.1268,0.0151,0.9835,N,07/2017,Incumbent
11-3012.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,44,0.0,,,N,07/2017,Incumbent
11-3012.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,44,0.0,,,N,07/2017,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,1.0,0.0,32,0.0,,,N,08/2024,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,2.0,14.59,32,7.3592,4.8695,36.2919,N,08/2024,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,3.0,9.36,32,5.2948,2.8122,26.9415,N,08/2024,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,4.0,11.3,32,5.6857,3.8483,28.8319,N,08/2024,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,5.0,57.34,32,12.3743,32.3842,79.0385,N,08/2024,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,6.0,7.06,32,3.864,2.2347,20.1575,N,08/2024,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,7.0,0.18,32,0.1862,0.022,1.4654,N,08/2024,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,8.0,0.18,32,0.1862,0.022,1.4654,N,08/2024,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,9.0,0.0,32,0.0,,,N,08/2024,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,10.0,0.0,32,0.0,,,N,08/2024,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,11.0,0.0,32,0.0,,,N,08/2024,Incumbent
11-3013.00,2.D.1,Required Level of Education,RL,12.0,0.0,32,0.0,,,N,08/2024,Incumbent
11-3013.00,2.D.4.a,Job-Related Professional Certification,IM,,2.78,33,0.2656,2.2355,3.3176,N,08/2024,Incumbent
11-3013.00,3.A.1,Related Work Experience,RW,1.0,2.13,33,2.1725,0.2615,15.3566,N,08/2024,Incumbent
11-3013.00,3.A.1,Related Work Experience,RW,2.0,0.0,33,0.0,,,N,08/2024,Incumbent
11-3013.00,3.A.1,Related Work Experience,RW,3.0,0.0,33,0.0,,,N,08/2024,Incumbent
11-3013.00,3.A.1,Related Work Experience,RW,4.0,0.0,33,0.0,,,N,08/2024,Incumbent
11-3013.00,3.A.1,Related Work Experience,RW,5.0,0.0,33,0.0,,,N,08/2024,Incumbent
11-3013.00,3.A.1,Related Work Experience,RW,6.0,3.52,33,2.9844,0.6046,17.9381,N,08/2024,Incumbent
11-3013.00,3.A.1,Related Work Experience,RW,7.0,49.01,33,14.2149,23.1802,75.3825,N,08/2024,Incumbent
11-3013.00,3.A.1,Related Work Experience,RW,8.0,21.74,33,12.1863,6.0689,54.4418,N,08/2024,Incumbent
11-3013.00,3.A.1,Related Work Experience,RW,9.0,0.87,33,0.6841,0.1756,4.2218,N,08/2024,Incumbent
11-3013.00,3.A.1,Related Work Experience,RW,10.0,22.31,33,11.2773,7.0892,51.9391,N,08/2024,Incumbent
11-3013.00,3.A.1,Related Work Experience,RW,11.0,0.41,33,0.42,0.0501,3.2487,N,08/2024,Incumbent
11-3013.00,3.A.2,On-Site or In-Plant Training,PT,1.0,5.23,33,4.9073,0.7301,29.3034,N,08/2024,Incumbent
11-3013.00,3.A.2,On-Site or In-Plant Training,PT,2.0,15.46,33,11.7038,2.8645,53.1245,N,08/2024,Incumbent
11-3013.00,3.A.2,On-Site or In-Plant Training,PT,3.0,26.16,33,12.8635,8.3589,57.9006,N,08/2024,Incumbent
11-3013.00,3.A.2,On-Site or In-Plant Training,PT,4.0,18.28,33,11.6825,4.3483,52.3853,N,08/2024,Incumbent
11-3013.00,3.A.2,On-Site or In-Plant Training,PT,5.0,8.94,33,5.2584,2.564,26.7916,N,08/2024,Incumbent
11-3013.00,3.A.2,On-Site or In-Plant Training,PT,6.0,0.41,33,0.4215,0.0497,3.2728,N,08/2024,Incumbent
11-3013.00,3.A.2,On-Site or In-Plant Training,PT,7.0,11.12,33,7.3798,2.6601,36.4112,N,08/2024,Incumbent
11-3013.00,3.A.2,On-Site or In-Plant Training,PT,8.0,14.42,33,9.8246,3.2201,46.0295,N,08/2024,Incumbent
11-3013.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,33,0.0,,,N,08/2024,Incumbent
11-3013.00,3.A.3,On-the-Job Training,OJ,1.0,6.26,33,5.0551,1.1422,27.8544,N,08/2024,Incumbent
11-3013.00,3.A.3,On-the-Job Training,OJ,2.0,4.84,33,4.6332,0.6497,28.3142,N,08/2024,Incumbent
11-3013.00,3.A.3,On-the-Job Training,OJ,3.0,24.48,33,12.4331,7.6128,56.0548,N,08/2024,Incumbent
11-3013.00,3.A.3,On-the-Job Training,OJ,4.0,17.47,33,11.643,3.9239,52.3042,N,08/2024,Incumbent
11-3013.00,3.A.3,On-the-Job Training,OJ,5.0,22.3,33,12.2793,6.3467,54.8663,N,08/2024,Incumbent
11-3013.00,3.A.3,On-the-Job Training,OJ,6.0,3.11,33,2.7693,0.4913,17.2656,N,08/2024,Incumbent
11-3013.00,3.A.3,On-the-Job Training,OJ,7.0,4.61,33,4.2485,0.6689,25.7117,N,08/2024,Incumbent
11-3013.00,3.A.3,On-the-Job Training,OJ,8.0,16.94,33,10.8103,4.0881,49.3775,N,08/2024,Incumbent
11-3013.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,33,0.0,,,N,08/2024,Incumbent
11-3013.00,3.A.4.a,Apprenticeship,IM,,2.36,33,0.335,1.6813,3.0461,N,08/2024,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,1.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,2.0,1.26,26,1.304,0.1467,9.9608,N,07/2016,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,3.0,5.77,26,5.7846,0.68,35.3899,N,07/2016,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,4.0,25.96,26,15.1556,6.4646,64.0123,N,07/2016,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,5.0,2.16,26,1.6643,0.4359,10.0459,N,07/2016,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,6.0,47.68,26,17.0585,18.2258,78.844,N,07/2016,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,7.0,2.8,26,2.878,0.3263,20.2551,N,07/2016,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,8.0,14.36,26,10.1865,2.9565,48.0057,N,07/2016,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,9.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,10.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,11.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,2.D.1,Required Level of Education,RL,12.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,3.A.1,Related Work Experience,RW,1.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,3.A.1,Related Work Experience,RW,2.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,3.A.1,Related Work Experience,RW,3.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,3.A.1,Related Work Experience,RW,4.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,3.A.1,Related Work Experience,RW,5.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,3.A.1,Related Work Experience,RW,6.0,1.08,26,1.1206,0.1263,8.6374,N,07/2016,Incumbent
11-3021.00,3.A.1,Related Work Experience,RW,7.0,11.15,26,6.7607,2.9881,33.8487,N,07/2016,Incumbent
11-3021.00,3.A.1,Related Work Experience,RW,8.0,23.94,26,12.4866,7.1231,56.3752,N,07/2016,Incumbent
11-3021.00,3.A.1,Related Work Experience,RW,9.0,40.02,26,16.3262,14.1197,73.0305,N,07/2016,Incumbent
11-3021.00,3.A.1,Related Work Experience,RW,10.0,10.55,26,8.8806,1.668,45.0357,N,07/2016,Incumbent
11-3021.00,3.A.1,Related Work Experience,RW,11.0,13.25,26,8.7162,3.1068,42.1326,N,07/2016,Incumbent
11-3021.00,3.A.2,On-Site or In-Plant Training,PT,1.0,16.82,26,10.7615,3.982,49.643,N,07/2016,Incumbent
11-3021.00,3.A.2,On-Site or In-Plant Training,PT,2.0,31.64,26,17.9804,7.7087,71.9444,N,07/2016,Incumbent
11-3021.00,3.A.2,On-Site or In-Plant Training,PT,3.0,5.33,26,3.4363,1.3682,18.6234,N,07/2016,Incumbent
11-3021.00,3.A.2,On-Site or In-Plant Training,PT,4.0,6.9,26,4.5371,1.7025,24.0923,N,07/2016,Incumbent
11-3021.00,3.A.2,On-Site or In-Plant Training,PT,5.0,23.0,26,14.3043,5.3572,61.1869,N,07/2016,Incumbent
11-3021.00,3.A.2,On-Site or In-Plant Training,PT,6.0,9.72,26,9.1986,1.2292,48.2471,N,07/2016,Incumbent
11-3021.00,3.A.2,On-Site or In-Plant Training,PT,7.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,3.A.2,On-Site or In-Plant Training,PT,8.0,6.58,26,6.2235,0.8684,36.1673,N,07/2016,Incumbent
11-3021.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,3.A.3,On-the-Job Training,OJ,1.0,0.76,26,0.7957,0.0871,6.3043,N,07/2016,Incumbent
11-3021.00,3.A.3,On-the-Job Training,OJ,2.0,15.17,26,8.7238,4.2392,41.9421,N,07/2016,Incumbent
11-3021.00,3.A.3,On-the-Job Training,OJ,3.0,24.43,26,11.1767,8.5008,52.9359,N,07/2016,Incumbent
11-3021.00,3.A.3,On-the-Job Training,OJ,4.0,23.48,26,11.9674,7.2231,54.7472,N,07/2016,Incumbent
11-3021.00,3.A.3,On-the-Job Training,OJ,5.0,32.63,26,15.7759,9.9491,67.985,N,07/2016,Incumbent
11-3021.00,3.A.3,On-the-Job Training,OJ,6.0,3.53,26,2.9986,0.5915,18.3366,N,07/2016,Incumbent
11-3021.00,3.A.3,On-the-Job Training,OJ,7.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3021.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,26,0.0,,,N,07/2016,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,1.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,2.0,14.24,17,10.0015,2.8418,48.5174,N,08/2022,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,3.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,4.0,4.56,17,4.858,0.4449,33.7679,N,08/2022,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,5.0,3.9,17,4.4191,0.3311,33.1023,N,08/2022,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,6.0,56.31,17,7.302,40.7241,70.7451,N,08/2022,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,7.0,21.0,17,13.0856,4.7548,58.5932,N,08/2022,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,8.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,9.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,10.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,11.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,2.D.1,Required Level of Education,RL,12.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,2.D.4.a,Job-Related Professional Certification,IM,,3.2,17,0.3806,2.3926,4.0064,N,08/2022,Incumbent
11-3031.00,3.A.1,Related Work Experience,RW,1.0,9.76,17,9.1009,1.1945,49.1638,N,08/2022,Incumbent
11-3031.00,3.A.1,Related Work Experience,RW,2.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,3.A.1,Related Work Experience,RW,3.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,3.A.1,Related Work Experience,RW,4.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,3.A.1,Related Work Experience,RW,5.0,3.9,17,4.4191,0.3311,33.1023,N,08/2022,Incumbent
11-3031.00,3.A.1,Related Work Experience,RW,6.0,22.48,17,12.6494,5.861,57.4659,N,08/2022,Incumbent
11-3031.00,3.A.1,Related Work Experience,RW,7.0,7.75,17,5.9805,1.4052,33.1068,N,08/2022,Incumbent
11-3031.00,3.A.1,Related Work Experience,RW,8.0,41.91,17,7.617,27.0991,58.3435,N,08/2022,Incumbent
11-3031.00,3.A.1,Related Work Experience,RW,9.0,11.83,17,11.1427,1.3734,56.3711,N,08/2022,Incumbent
11-3031.00,3.A.1,Related Work Experience,RW,10.0,1.48,17,1.6051,0.1469,13.3707,N,08/2022,Incumbent
11-3031.00,3.A.1,Related Work Experience,RW,11.0,0.89,17,1.042,0.0737,9.879,N,08/2022,Incumbent
11-3031.00,3.A.2,On-Site or In-Plant Training,PT,1.0,34.21,17,9.0317,18.1772,54.9066,N,08/2022,Incumbent
11-3031.00,3.A.2,On-Site or In-Plant Training,PT,2.0,28.55,17,11.7533,10.5382,57.5439,N,08/2022,Incumbent
11-3031.00,3.A.2,On-Site or In-Plant Training,PT,3.0,12.7,17,11.3065,1.646,55.8298,N,08/2022,Incumbent
11-3031.00,3.A.2,On-Site or In-Plant Training,PT,4.0,7.67,17,6.0284,1.3504,33.5421,N,08/2022,Incumbent
11-3031.00,3.A.2,On-Site or In-Plant Training,PT,5.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,3.A.2,On-Site or In-Plant Training,PT,6.0,11.24,17,9.2717,1.7362,47.5901,N,08/2022,Incumbent
11-3031.00,3.A.2,On-Site or In-Plant Training,PT,7.0,0.87,17,0.9577,0.0834,8.4547,N,08/2022,Incumbent
11-3031.00,3.A.2,On-Site or In-Plant Training,PT,8.0,4.75,17,5.0928,0.4571,35.1473,N,08/2022,Incumbent
11-3031.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,3.A.3,On-the-Job Training,OJ,1.0,2.29,17,2.4937,0.2213,19.8973,N,08/2022,Incumbent
11-3031.00,3.A.3,On-the-Job Training,OJ,2.0,21.0,17,13.0856,4.7548,58.5932,N,08/2022,Incumbent
11-3031.00,3.A.3,On-the-Job Training,OJ,3.0,21.12,17,13.8055,4.417,60.803,N,08/2022,Incumbent
11-3031.00,3.A.3,On-the-Job Training,OJ,4.0,39.56,17,8.0654,24.2514,57.23,N,08/2022,Incumbent
11-3031.00,3.A.3,On-the-Job Training,OJ,5.0,16.03,17,9.3127,4.2182,45.281,N,08/2022,Incumbent
11-3031.00,3.A.3,On-the-Job Training,OJ,6.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,3.A.3,On-the-Job Training,OJ,7.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,17,0.0,,,N,08/2022,Incumbent
11-3031.00,3.A.4.a,Apprenticeship,IM,,1.45,17,0.2392,1.0,1.9611,N,08/2022,Incumbent
11-3031.01,2.D.1,Required Level of Education,RL,1.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.1,Required Level of Education,RL,2.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.1,Required Level of Education,RL,3.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.1,Required Level of Education,RL,4.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.1,Required Level of Education,RL,5.0,4.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.1,Required Level of Education,RL,6.0,56.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.1,Required Level of Education,RL,7.0,4.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.1,Required Level of Education,RL,8.0,32.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.1,Required Level of Education,RL,9.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.1,Required Level of Education,RL,10.0,4.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.1,Required Level of Education,RL,11.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.1,Required Level of Education,RL,12.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,2.D.4.a,Job-Related Professional Certification,IM,,3.52,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.1,Related Work Experience,RW,1.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.1,Related Work Experience,RW,2.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.1,Related Work Experience,RW,3.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.1,Related Work Experience,RW,4.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.1,Related Work Experience,RW,5.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.1,Related Work Experience,RW,6.0,4.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.1,Related Work Experience,RW,7.0,12.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.1,Related Work Experience,RW,8.0,20.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.1,Related Work Experience,RW,9.0,24.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.1,Related Work Experience,RW,10.0,16.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.1,Related Work Experience,RW,11.0,24.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.2,On-Site or In-Plant Training,PT,1.0,28.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.2,On-Site or In-Plant Training,PT,2.0,16.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.2,On-Site or In-Plant Training,PT,3.0,8.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.2,On-Site or In-Plant Training,PT,4.0,20.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.2,On-Site or In-Plant Training,PT,5.0,12.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.2,On-Site or In-Plant Training,PT,6.0,8.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.2,On-Site or In-Plant Training,PT,7.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.2,On-Site or In-Plant Training,PT,8.0,8.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.3,On-the-Job Training,OJ,1.0,28.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.3,On-the-Job Training,OJ,2.0,4.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.3,On-the-Job Training,OJ,3.0,8.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.3,On-the-Job Training,OJ,4.0,20.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.3,On-the-Job Training,OJ,5.0,16.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.3,On-the-Job Training,OJ,6.0,8.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.3,On-the-Job Training,OJ,7.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.3,On-the-Job Training,OJ,8.0,16.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.3,On-the-Job Training,OJ,9.0,0.0,25,,,,,08/2020,Occupational Expert
11-3031.01,3.A.4.a,Apprenticeship,IM,,1.71,24,,,,,08/2020,Occupational Expert
11-3031.03,2.D.1,Required Level of Education,RL,1.0,0.0,25,0.0,,,N,07/2014,Incumbent
11-3031.03,2.D.1,Required Level of Education,RL,2.0,0.0,25,0.0,,,N,07/2014,Incumbent
11-3031.03,2.D.1,Required Level of Education,RL,3.0,0.0,25,0.0,,,N,07/2014,Incumbent
11-3031.03,2.D.1,Required Level of Education,RL,4.0,0.0,25,0.0,,,N,07/2014,Incumbent
11-3031.03,2.D.1,Required Level of Education,RL,5.0,0.0,25,0.0,,,N,07/2014,Incumbent
11-3031.03,2.D.1,Required Level of Education,RL,6.0,32.66,25,13.0514,12.4743,62.2746,N,07/2014,Incumbent
